transaction_id,customer_id,amount,time,location,is_fraud
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_1822,CUST_42,962.01,21,Online,0
TRANS_659,CUST_254,3825.22,7,Online,0
TRANS_437,CUST_283,2037.51,8,Online,0
TRANS_432,CUST_230,537.43,2,Online,1
TRANS_1559,CUST_51,3571.19,9,Online,1
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_1926,CUST_354,3646.26,10,Online,0
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_533,CUST_400,1377.66,19,Online,0
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_368,CUST_160,3087.64,6,Loja Física,0
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1514,CUST_282,447.58,7,Online,1
TRANS_833,CUST_492,2727.41,5,Online,0
TRANS_1400,CUST_320,3016.7,9,Online,0
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1871,CUST_296,3828.91,3,Online,0
TRANS_324,CUST_252,2435.91,12,Online,0
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_706,CUST_168,2251.67,17,Online,0
TRANS_1248,CUST_145,3172.35,2,Online,0
TRANS_1318,CUST_118,2970.34,14,Loja Física,0
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_93,CUST_310,4048.53,9,Online,0
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_1001,CUST_177,2828.82,11,Loja Física,0
TRANS_1024,CUST_351,4250.63,19,Online,0
TRANS_894,CUST_461,3972.02,20,Loja Física,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_1956,CUST_466,263.09,6,Loja Física,0
TRANS_448,CUST_317,3990.08,21,Online,1
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_311,CUST_470,2315.8,14,Online,0
TRANS_1884,CUST_246,1125.35,5,Online,0
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_645,CUST_94,1526.87,2,Online,0
TRANS_307,CUST_325,3402.74,23,Online,1
TRANS_974,CUST_413,1363.39,22,Loja Física,0
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_1166,CUST_405,2304.49,12,Loja Física,0
TRANS_1155,CUST_61,4691.83,15,Online,0
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_1718,CUST_51,4056.56,18,Loja Física,0
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_873,CUST_202,181.38,13,Loja Física,0
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_824,CUST_221,4595.04,23,Online,1
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_1379,CUST_38,2272.74,13,Online,0
TRANS_1063,CUST_306,2619.03,19,Loja Física,0
TRANS_1559,CUST_51,3571.19,9,Online,1
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_1592,CUST_117,2171.92,3,Online,0
TRANS_1561,CUST_462,4020.77,15,Loja Física,0
TRANS_21,CUST_150,2647.04,16,Online,0
TRANS_1732,CUST_400,3156.45,15,Loja Física,0
TRANS_1766,CUST_471,370.04,13,Loja Física,0
TRANS_529,CUST_20,4500.62,0,Loja Física,0
TRANS_1192,CUST_61,487.19,14,Loja Física,0
TRANS_1484,CUST_5,3134.83,15,Online,0
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1514,CUST_282,447.58,7,Online,1
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_1328,CUST_392,2672.17,9,Online,1
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_623,CUST_189,1803.88,7,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_732,CUST_196,494.92,9,Online,0
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_1700,CUST_178,3738.48,8,Loja Física,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_29,CUST_192,3139.39,1,Online,1
TRANS_1073,CUST_401,3481.02,5,Online,0
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_388,CUST_104,2263.73,11,Online,0
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1777,CUST_53,812.55,21,Online,0
TRANS_1387,CUST_236,199.79,3,Loja Física,0
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_1976,CUST_391,4530.9,14,Online,0
TRANS_1014,CUST_105,4301.4,23,Loja Física,1
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_370,CUST_233,839.37,18,Loja Física,0
TRANS_1049,CUST_488,3861.2,15,Online,0
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_793,CUST_223,3874.3,15,Loja Física,0
TRANS_1579,CUST_438,318.13,20,Loja Física,1
TRANS_1771,CUST_293,4539.95,4,Online,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_125,CUST_493,3764.82,14,Online,0
TRANS_1520,CUST_254,1747.36,11,Loja Física,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1315,CUST_4,3344.52,18,Loja Física,0
TRANS_1211,CUST_78,178.18,17,Online,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_1288,CUST_198,2112.03,18,Online,0
TRANS_1269,CUST_42,1697.61,17,Online,0
TRANS_94,CUST_477,3277.93,5,Loja Física,0
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_1459,CUST_42,1879.77,4,Online,0
TRANS_29,CUST_192,3139.39,1,Online,1
TRANS_710,CUST_285,4138.55,19,Online,0
TRANS_1078,CUST_207,1388.14,14,Online,0
TRANS_142,CUST_81,3160.91,9,Online,0
TRANS_1442,CUST_145,4547.73,6,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_1943,CUST_216,3673.55,6,Online,0
TRANS_947,CUST_408,2151.14,17,Loja Física,0
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_1437,CUST_23,202.1,19,Online,0
TRANS_328,CUST_346,1387.75,15,Loja Física,0
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_412,CUST_277,3364.65,19,Online,0
TRANS_167,CUST_214,4844.54,0,Loja Física,0
TRANS_1394,CUST_418,1449.78,14,Loja Física,0
TRANS_1534,CUST_104,2017.35,7,Loja Física,0
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_458,CUST_158,1945.85,7,Online,0
TRANS_530,CUST_321,1770.34,21,Loja Física,0
TRANS_1278,CUST_440,573.62,23,Loja Física,0
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_1279,CUST_315,1729.39,2,Loja Física,0
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_60,CUST_21,4713.95,8,Online,1
TRANS_1995,CUST_402,1872.74,5,Online,1
TRANS_1313,CUST_220,1777.08,22,Loja Física,0
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_295,CUST_198,1687.79,1,Online,0
TRANS_525,CUST_391,1064.16,17,Online,0
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_1302,CUST_387,3020.96,9,Online,0
TRANS_735,CUST_493,1626.76,3,Online,0
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_432,CUST_230,537.43,2,Online,1
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_1124,CUST_53,507.68,22,Loja Física,0
TRANS_131,CUST_345,648.7,1,Loja Física,0
TRANS_1088,CUST_252,421.9,7,Online,0
TRANS_1411,CUST_286,2710.82,18,Online,1
TRANS_301,CUST_184,3597.41,22,Online,0
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_1393,CUST_137,2295.32,21,Online,0
TRANS_731,CUST_391,4222.56,23,Online,1
TRANS_1031,CUST_53,2564.95,2,Loja Física,0
TRANS_1764,CUST_386,2187.79,11,Online,0
TRANS_1945,CUST_264,130.84,22,Online,0
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_307,CUST_325,3402.74,23,Online,1
TRANS_660,CUST_222,878.32,10,Loja Física,0
TRANS_1843,CUST_168,2100.14,21,Online,0
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_173,CUST_431,1621.43,20,Online,0
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_1752,CUST_403,4906.06,0,Loja Física,0
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_325,CUST_443,4367.75,21,Online,0
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_1384,CUST_69,2529.75,16,Online,0
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_614,CUST_126,450.18,21,Online,0
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1286,CUST_150,1377.28,16,Online,1
TRANS_1807,CUST_235,229.33,12,Online,0
TRANS_1376,CUST_459,1826.15,6,Online,0
TRANS_146,CUST_289,3900.33,3,Online,0
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_896,CUST_190,2943.07,15,Online,0
TRANS_1723,CUST_418,1729.24,15,Online,0
TRANS_1286,CUST_150,1377.28,16,Online,1
TRANS_289,CUST_126,306.46,18,Online,0
TRANS_670,CUST_223,4829.28,13,Loja Física,0
TRANS_1831,CUST_378,1415.98,17,Online,0
TRANS_1098,CUST_447,4410.23,20,Loja Física,0
TRANS_1559,CUST_51,3571.19,9,Online,1
TRANS_306,CUST_280,1001.71,14,Online,0
TRANS_1403,CUST_320,1445.59,19,Online,0
TRANS_1559,CUST_51,3571.19,9,Online,1
TRANS_321,CUST_349,2895.48,17,Online,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_1530,CUST_363,3973.61,19,Loja Física,0
TRANS_1555,CUST_92,3125.8,7,Online,0
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_1257,CUST_146,1660.08,10,Online,0
TRANS_72,CUST_386,4419.51,20,Online,0
TRANS_1120,CUST_472,1679.36,20,Loja Física,1
TRANS_946,CUST_460,1300.19,21,Online,0
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_1870,CUST_267,643.69,8,Loja Física,0
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_250,CUST_225,3092.69,6,Online,0
TRANS_539,CUST_92,2261.58,2,Online,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_409,CUST_68,3368.8,7,Online,0
TRANS_1612,CUST_364,3910.21,20,Online,0
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_1068,CUST_389,3990.58,14,Loja Física,0
TRANS_889,CUST_383,2066.05,17,Loja Física,0
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_402,CUST_310,2446.79,19,Online,0
TRANS_731,CUST_391,4222.56,23,Online,1
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_999,CUST_224,3272.6,7,Online,0
TRANS_1398,CUST_1,1573.26,15,Online,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_801,CUST_99,3011.4,15,Loja Física,0
TRANS_111,CUST_190,1742.31,16,Online,0
TRANS_1630,CUST_370,2364.05,8,Loja Física,0
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_921,CUST_147,1106.96,8,Loja Física,0
TRANS_1863,CUST_307,3274.98,4,Online,0
TRANS_968,CUST_201,289.99,5,Online,0
TRANS_1152,CUST_93,170.78,16,Loja Física,1
TRANS_1665,CUST_424,2597.57,19,Online,0
TRANS_565,CUST_481,2894.04,2,Online,0
TRANS_1337,CUST_324,2795.42,9,Online,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_678,CUST_493,3099.84,20,Online,0
TRANS_1346,CUST_90,1535.04,22,Online,0
TRANS_204,CUST_171,3260.08,5,Online,0
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1903,CUST_154,2724.76,20,Loja Física,0
TRANS_989,CUST_286,3320.63,13,Online,0
TRANS_1524,CUST_134,366.22,21,Online,0
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_1014,CUST_105,4301.4,23,Loja Física,1
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1622,CUST_161,1852.22,12,Online,0
TRANS_920,CUST_227,447.56,15,Online,0
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_1350,CUST_293,4113.0,9,Online,0
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_648,CUST_500,871.75,12,Loja Física,0
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_1813,CUST_109,4754.89,9,Online,0
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_169,CUST_35,654.78,4,Loja Física,0
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_1485,CUST_123,4632.28,13,Loja Física,0
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_780,CUST_187,3303.21,9,Online,0
TRANS_1578,CUST_319,3536.35,23,Loja Física,1
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_26,CUST_414,3837.11,1,Online,0
TRANS_1152,CUST_93,170.78,16,Loja Física,1
TRANS_176,CUST_257,3418.06,5,Online,0
TRANS_1849,CUST_394,934.75,2,Loja Física,0
TRANS_915,CUST_213,2588.76,0,Online,0
TRANS_1946,CUST_479,4195.79,16,Online,0
TRANS_110,CUST_252,4124.28,23,Online,1
TRANS_958,CUST_178,2187.07,10,Online,0
TRANS_379,CUST_120,4342.02,13,Online,0
TRANS_1303,CUST_243,3434.52,2,Loja Física,0
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_477,CUST_191,2670.34,2,Online,0
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_804,CUST_436,4059.79,22,Loja Física,0
TRANS_1838,CUST_27,1416.07,1,Online,0
TRANS_981,CUST_371,317.95,10,Online,0
TRANS_1765,CUST_195,2969.84,5,Loja Física,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_332,CUST_352,3116.72,16,Online,0
TRANS_1453,CUST_198,748.24,17,Loja Física,0
TRANS_587,CUST_124,3310.89,4,Online,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1847,CUST_309,1027.38,17,Loja Física,0
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_1941,CUST_318,819.36,15,Online,0
TRANS_327,CUST_403,2111.5,1,Online,0
TRANS_308,CUST_372,365.63,7,Loja Física,0
TRANS_739,CUST_420,1975.41,21,Online,0
TRANS_329,CUST_451,2963.79,14,Online,0
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_1858,CUST_64,4055.34,17,Online,0
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_799,CUST_373,1467.65,6,Online,0
TRANS_1681,CUST_132,2592.21,20,Online,0
TRANS_1240,CUST_441,525.6,7,Online,0
TRANS_731,CUST_391,4222.56,23,Online,1
TRANS_1343,CUST_140,2152.51,21,Online,0
TRANS_676,CUST_257,3205.93,23,Online,1
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_966,CUST_447,4783.29,6,Loja Física,0
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_96,CUST_402,439.5,5,Online,0
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_1033,CUST_202,2298.9,16,Online,0
TRANS_16,CUST_373,1168.63,4,Online,0
TRANS_929,CUST_143,3929.33,11,Online,0
TRANS_1824,CUST_41,513.51,17,Loja Física,0
TRANS_860,CUST_217,500.39,16,Loja Física,0
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_550,CUST_190,1163.58,10,Online,0
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_440,CUST_277,2837.25,15,Loja Física,0
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_1415,CUST_5,1515.15,4,Online,0
TRANS_1494,CUST_365,4023.16,3,Online,0
TRANS_432,CUST_230,537.43,2,Online,1
TRANS_227,CUST_331,2460.51,20,Online,0
TRANS_1481,CUST_86,4417.91,23,Online,1
TRANS_492,CUST_323,1761.36,14,Online,0
TRANS_9,CUST_103,1579.88,7,Online,0
TRANS_411,CUST_398,474.03,3,Loja Física,0
TRANS_1207,CUST_14,930.72,23,Online,1
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_1990,CUST_223,1432.36,12,Online,0
TRANS_1814,CUST_98,2887.73,14,Loja Física,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1471,CUST_157,3823.82,9,Online,0
TRANS_591,CUST_145,305.41,17,Online,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_242,CUST_259,3900.36,0,Loja Física,0
TRANS_1460,CUST_448,1432.49,21,Loja Física,0
TRANS_1163,CUST_170,2804.4,7,Loja Física,0
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_11,CUST_467,3954.66,16,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_675,CUST_96,532.8,14,Online,0
TRANS_338,CUST_128,902.52,12,Online,0
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1405,CUST_328,1950.46,2,Online,0
TRANS_459,CUST_477,2246.22,12,Loja Física,0
TRANS_405,CUST_445,154.72,18,Online,1
TRANS_117,CUST_367,3293.97,12,Online,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_159,CUST_48,3542.32,13,Loja Física,0
TRANS_135,CUST_129,4090.75,2,Loja Física,0
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_1260,CUST_111,3055.85,4,Online,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_1789,CUST_494,1788.36,22,Online,0
TRANS_128,CUST_15,4359.86,4,Online,0
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_1995,CUST_402,1872.74,5,Online,1
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_1860,CUST_310,1664.29,2,Online,1
TRANS_715,CUST_386,2409.31,19,Online,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_101,CUST_446,2481.9,17,Online,0
TRANS_1176,CUST_78,1403.79,1,Loja Física,0
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_630,CUST_247,3004.97,13,Online,0
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_944,CUST_456,1497.13,23,Loja Física,0
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_1514,CUST_282,447.58,7,Online,1
TRANS_1666,CUST_19,3389.32,11,Online,0
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_1815,CUST_215,1788.82,20,Online,0
TRANS_233,CUST_225,2278.82,22,Loja Física,0
TRANS_829,CUST_76,3643.81,21,Online,0
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_1531,CUST_396,3536.9,5,Online,0
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_852,CUST_136,3183.28,12,Loja Física,0
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_1656,CUST_318,626.22,8,Online,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_1559,CUST_51,3571.19,9,Online,1
TRANS_1605,CUST_475,3333.6,5,Online,0
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_1421,CUST_132,4832.25,1,Loja Física,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_293,CUST_218,1099.97,18,Loja Física,0
TRANS_1918,CUST_131,1849.56,6,Loja Física,0
TRANS_79,CUST_264,773.71,16,Loja Física,0
TRANS_769,CUST_355,65.48,1,Online,0
TRANS_1841,CUST_134,4732.55,3,Online,0
TRANS_1154,CUST_434,3267.55,16,Online,0
TRANS_423,CUST_460,2855.2,3,Loja Física,0
TRANS_622,CUST_272,1319.25,14,Online,0
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_1867,CUST_282,1415.95,13,Loja Física,0
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_1336,CUST_118,619.4,1,Online,0
TRANS_562,CUST_491,646.33,14,Online,0
TRANS_406,CUST_169,1543.11,2,Loja Física,0
TRANS_1646,CUST_327,1842.09,16,Loja Física,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_731,CUST_391,4222.56,23,Online,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_374,CUST_208,3320.7,12,Loja Física,0
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_1810,CUST_154,1965.33,23,Online,0
TRANS_1115,CUST_184,4109.08,12,Online,0
TRANS_629,CUST_349,2238.78,16,Online,0
TRANS_555,CUST_342,686.52,5,Online,0
TRANS_1995,CUST_402,1872.74,5,Online,1
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_1149,CUST_352,2565.71,16,Online,0
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_1915,CUST_25,517.07,21,Online,0
TRANS_432,CUST_230,537.43,2,Online,1
TRANS_844,CUST_283,3665.34,4,Online,0
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_1617,CUST_25,2504.5,13,Online,0
TRANS_1491,CUST_159,676.5,10,Online,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_1152,CUST_93,170.78,16,Loja Física,1
TRANS_92,CUST_260,4311.33,13,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_23,CUST_258,3994.92,6,Online,0
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1651,CUST_215,4178.22,7,Online,0
TRANS_1036,CUST_145,1010.81,11,Online,0
TRANS_1811,CUST_442,3772.55,18,Loja Física,0
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_1165,CUST_22,2238.04,21,Online,0
TRANS_942,CUST_224,1368.99,7,Online,0
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_1481,CUST_86,4417.91,23,Online,1
TRANS_1309,CUST_223,2097.64,17,Online,1
TRANS_787,CUST_403,3847.27,8,Online,0
TRANS_1536,CUST_210,1165.76,12,Online,0
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_963,CUST_228,681.09,1,Online,0
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1008,CUST_315,1130.46,11,Loja Física,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_764,CUST_369,213.16,9,Online,0
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_730,CUST_105,2274.61,7,Loja Física,0
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_1860,CUST_310,1664.29,2,Online,1
TRANS_941,CUST_330,4159.33,20,Online,0
TRANS_975,CUST_397,3798.19,4,Online,0
TRANS_519,CUST_355,3167.59,23,Loja Física,1
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_1342,CUST_113,3464.0,20,Online,0
TRANS_517,CUST_247,2753.38,23,Loja Física,0
TRANS_1792,CUST_224,3173.65,17,Loja Física,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_297,CUST_247,3949.54,9,Online,0
TRANS_1051,CUST_34,330.7,15,Online,0
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_1319,CUST_369,55.61,19,Online,0
TRANS_610,CUST_1,2702.09,4,Online,0
TRANS_1518,CUST_148,2038.5,12,Online,0
TRANS_1056,CUST_154,531.84,20,Online,0
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_624,CUST_487,442.78,11,Online,0
TRANS_1427,CUST_296,3133.04,3,Loja Física,0
TRANS_1071,CUST_251,2667.48,23,Online,0
